week_start,disease_label,validated_case_count,validation_basis,data_source
2023-03-06,DIARRHEA_GASTROENTERITIS,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-03-13,DENGUE,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-03-13,ARI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-03-13,ILI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-03-13,DIARRHEA_GASTROENTERITIS,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-03-20,DENGUE,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-03-20,ARI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-03-20,ILI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-03-20,DIARRHEA_GASTROENTERITIS,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-03-27,DENGUE,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-03-27,ARI,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-03-27,ILI,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-03-27,DIARRHEA_GASTROENTERITIS,9,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-04-03,DENGUE,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-04-03,ARI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-04-03,ILI,1,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-04-03,DIARRHEA_GASTROENTERITIS,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-04-10,DENGUE,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-04-10,ARI,1,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-04-10,ILI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-04-10,DIARRHEA_GASTROENTERITIS,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-04-17,DENGUE,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-04-17,ARI,10,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-04-17,ILI,11,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-04-17,DIARRHEA_GASTROENTERITIS,9,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-04-24,DENGUE,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-04-24,ARI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-04-24,ILI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-04-24,DIARRHEA_GASTROENTERITIS,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-01,DENGUE,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-01,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-01,ILI,1,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-01,DIARRHEA_GASTROENTERITIS,10,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-08,DENGUE,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-08,ARI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-08,ILI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-08,DIARRHEA_GASTROENTERITIS,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-15,DENGUE,9,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-15,ARI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-15,ILI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-15,DIARRHEA_GASTROENTERITIS,10,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-22,DENGUE,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-22,ARI,1,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-22,ILI,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-22,DIARRHEA_GASTROENTERITIS,10,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-29,DENGUE,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-29,ARI,10,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-29,ILI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-05-29,DIARRHEA_GASTROENTERITIS,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-06-05,DENGUE,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-06-05,ARI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-06-05,ILI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-06-05,DIARRHEA_GASTROENTERITIS,13,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-06-12,DENGUE,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-06-12,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-06-12,ILI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-06-12,DIARRHEA_GASTROENTERITIS,11,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-06-19,DENGUE,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-06-19,ARI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-06-19,ILI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-06-19,DIARRHEA_GASTROENTERITIS,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-06-26,DENGUE,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-06-26,ARI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-06-26,ILI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-06-26,DIARRHEA_GASTROENTERITIS,9,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-03,DENGUE,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-03,ARI,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-03,ILI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-03,DIARRHEA_GASTROENTERITIS,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-10,DENGUE,12,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-10,ARI,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-10,ILI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-10,DIARRHEA_GASTROENTERITIS,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-17,DENGUE,11,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-17,ARI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-17,ILI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-17,DIARRHEA_GASTROENTERITIS,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-24,DENGUE,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-24,ARI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-24,ILI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-24,DIARRHEA_GASTROENTERITIS,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-31,DENGUE,9,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-31,ARI,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-31,ILI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-07-31,DIARRHEA_GASTROENTERITIS,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-08-07,DENGUE,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-08-07,ARI,13,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-08-07,ILI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-08-07,DIARRHEA_GASTROENTERITIS,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-08-14,DENGUE,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-08-14,ARI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-08-14,ILI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-08-14,DIARRHEA_GASTROENTERITIS,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-08-21,DENGUE,10,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-08-21,ARI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-08-21,ILI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-08-21,DIARRHEA_GASTROENTERITIS,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-08-28,DENGUE,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-08-28,ARI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-08-28,ILI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-08-28,DIARRHEA_GASTROENTERITIS,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-09-04,DENGUE,12,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-09-04,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-09-04,ILI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-09-04,DIARRHEA_GASTROENTERITIS,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-09-11,DENGUE,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-09-11,ARI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-09-11,ILI,1,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-09-11,DIARRHEA_GASTROENTERITIS,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-09-18,DENGUE,13,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-09-18,ARI,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-09-18,ILI,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-09-18,DIARRHEA_GASTROENTERITIS,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-09-25,DENGUE,9,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-09-25,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-09-25,ILI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-09-25,DIARRHEA_GASTROENTERITIS,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-02,DENGUE,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-02,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-02,ILI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-02,DIARRHEA_GASTROENTERITIS,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-09,DENGUE,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-09,ARI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-09,ILI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-09,DIARRHEA_GASTROENTERITIS,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-16,DENGUE,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-16,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-16,ILI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-16,DIARRHEA_GASTROENTERITIS,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-23,DENGUE,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-23,ARI,10,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-23,ILI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-23,DIARRHEA_GASTROENTERITIS,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-30,DENGUE,13,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-30,ARI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-30,ILI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-10-30,DIARRHEA_GASTROENTERITIS,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-11-06,DENGUE,11,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-11-06,ARI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-11-06,ILI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-11-06,DIARRHEA_GASTROENTERITIS,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-11-13,DENGUE,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-11-13,ARI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-11-13,ILI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-11-13,DIARRHEA_GASTROENTERITIS,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-11-20,DENGUE,11,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-11-20,ARI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-11-20,ILI,13,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-11-20,DIARRHEA_GASTROENTERITIS,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-11-27,DENGUE,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-11-27,ARI,11,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-11-27,ILI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-11-27,DIARRHEA_GASTROENTERITIS,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-12-04,DENGUE,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-12-04,ARI,10,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-12-04,ILI,12,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-12-04,DIARRHEA_GASTROENTERITIS,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-12-11,DENGUE,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-12-11,ARI,1,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-12-11,ILI,9,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-12-11,DIARRHEA_GASTROENTERITIS,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-12-18,DENGUE,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-12-18,ARI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-12-18,ILI,13,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-12-18,DIARRHEA_GASTROENTERITIS,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-12-25,DENGUE,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-12-25,ARI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-12-25,ILI,9,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2023-12-25,DIARRHEA_GASTROENTERITIS,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-01,DENGUE,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-01,ARI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-01,ILI,13,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-01,DIARRHEA_GASTROENTERITIS,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-08,DENGUE,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-08,ARI,0,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-08,ILI,15,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-08,DIARRHEA_GASTROENTERITIS,10,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-15,DENGUE,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-15,ARI,10,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-15,ILI,9,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-15,DIARRHEA_GASTROENTERITIS,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-22,DENGUE,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-22,ARI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-22,ILI,10,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-22,DIARRHEA_GASTROENTERITIS,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-29,DENGUE,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-29,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-29,ILI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-01-29,DIARRHEA_GASTROENTERITIS,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-02-05,DENGUE,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-02-05,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-02-05,ILI,9,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-02-05,DIARRHEA_GASTROENTERITIS,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-02-12,DENGUE,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-02-12,ARI,9,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-02-12,ILI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-02-12,DIARRHEA_GASTROENTERITIS,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-02-19,DENGUE,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-02-19,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-02-19,ILI,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-02-19,DIARRHEA_GASTROENTERITIS,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-02-26,DENGUE,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-02-26,ARI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-02-26,ILI,11,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-02-26,DIARRHEA_GASTROENTERITIS,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-03-04,DENGUE,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-03-04,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-03-04,ILI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-03-04,DIARRHEA_GASTROENTERITIS,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-03-11,DENGUE,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-03-11,ARI,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-03-11,ILI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-03-11,DIARRHEA_GASTROENTERITIS,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-03-18,DENGUE,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-03-18,ARI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-03-18,ILI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-03-18,DIARRHEA_GASTROENTERITIS,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-03-25,DENGUE,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-03-25,ARI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-03-25,ILI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-03-25,DIARRHEA_GASTROENTERITIS,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-04-01,DENGUE,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-04-01,ARI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-04-01,ILI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-04-01,DIARRHEA_GASTROENTERITIS,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-04-08,DENGUE,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-04-08,ARI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2024-04-08,ILI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
